id,name,altname,label,date,middletime,jd,alpha,value,value_err,reference,obsmode,filter,weighted_mean,N,exptime,comment,airmass
3200,Phaethon,1983 TB,Phaethon,2017-12-17,18:53:16,2458105.287,77.21,27.17,0.8,2018MNRAS.479.3498D,pol,I,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-17,19:53:45,2458105.329,77.82,26.98,0.9,2018MNRAS.479.3498D,pol,I,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-17,20:54:14,2458105.371,78.42,27.67,0.9,2018MNRAS.479.3498D,pol,I,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-17,21:20:09,2458105.389,78.66,28.41,0.7,2018MNRAS.479.3498D,pol,I,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-17,18:36:00,2458105.275,77.04,25.94,0.9,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-17,19:35:02,2458105.316,77.63,25.56,0.9,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-17,20:39:50,2458105.361,78.27,25.53,0.9,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-17,21:04:19,2458105.378,78.51,26.39,0.9,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-17,21:28:48,2458105.395,78.76,27.2,1.1,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,19:22:04,2458107.307,101.57,36.23,1.6,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,19:53:45,2458107.329,101.78,38.4,0.9,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,19:59:31,2458107.333,101.81,38.54,0.9,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,20:03:50,2458107.336,101.84,38.68,0.9,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,20:06:43,2458107.338,101.87,38.59,1,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,20:11:02,2458107.341,101.9,38.67,0.9,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-19,20:18:14,2458107.346,101.94,39.22,1,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,16:49:26,2458108.201,109.25,41.17,0.6,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,16:59:31,2458108.208,109.31,39.15,4.2,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,17:12:28,2458108.217,109.38,39.41,2.7,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,17:25:26,2458108.226,109.45,39.73,3.8,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,17:38:24,2458108.235,109.52,40.97,2.6,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,18:44:38,2458108.281,109.87,41.36,1.3,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,19:01:55,2458108.293,109.97,41.22,1.1,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,19:13:26,2458108.301,110.03,41.53,1.4,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-20,19:27:50,2458108.311,110.1,40.99,1.7,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-21,17:13:55,2458109.218,116.16,43.5,1,2018MNRAS.479.3498D,pol,R,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-21,17:18:14,2458109.221,116.22,41.91,2.8,2018MNRAS.479.3498D,pol,V,0,1,,,
3200,Phaethon,1983 TB,Phaethon,2017-12-14,09:21:00,2458101.89,33.4,2.86,0.22,2020P&SS..18004774O,pol,Rc,1,12,10,value_err = dP; not dPr,
3200,Phaethon,1983 TB,Phaethon,2017-12-14,09:24:00,2458101.892,33.4,1.58,0.22,2020P&SS..18004774O,pol,V,1,16,10,value_err = dP; not dPr,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,10:56:30,2458103.956,57.9,14.47,0.11,2020P&SS..18004774O,pol,Rc,1,12,20,value_err = dP; not dPr,
3200,Phaethon,1983 TB,Phaethon,2017-12-16,11:03:00,2458103.96,57.9,15.02,0.13,2020P&SS..18004774O,pol,V,1,12,20,value_err = dP; not dPr,
1566,Icarus,1949 MA,Icarus,2015-06-12,14:50:00,,141.3,6.28,0.6,2017AJ....154..180I,pol,RC,1,92,60,value_err = dP; not dPr; Standard Johnson-Cousins,
1566,Icarus,1949 MA,Icarus,2015-06-14,14:19:00,,127.4,7.11,0.28,2017AJ....154..180I,pol,V,1,36,60,value_err = dP; not dPr; Standard Johnson-Cousins,
1566,Icarus,1949 MA,Icarus,2015-06-14,14:09:30,,127.7,6.92,0.16,2017AJ....154..180I,pol,RC,1,48,60,value_err = dP; not dPr; Standard Johnson-Cousins,
1566,Icarus,1949 MA,Icarus,2015-06-15,13:31:30,,116.1,7.24,0.12,2017AJ....154..180I,pol,V,1,152,30,value_err = dP; not dPr; Standard Johnson-Cousins,
1566,Icarus,1949 MA,Icarus,2015-06-15,13:30:00,,116.1,7.01,0.09,2017AJ....154..180I,pol,RC,1,156,30,value_err = dP; not dPr; Standard Johnson-Cousins,
1566,Icarus,1949 MA,Icarus,2015-06-16,14:55:00,,100.2,6.75,0.08,2017AJ....154..180I,pol,V,1,220,30,value_err = dP; not dPr; Standard Johnson-Cousins,
1566,Icarus,1949 MA,Icarus,2015-06-16,14:47:30,,100.2,6.32,0.06,2017AJ....154..180I,pol,RC,1,200,30,value_err = dP; not dPr; Standard Johnson-Cousins,
1566,Icarus,1949 MA,Icarus,2015-06-17,12:01:00,,86.5,5.77,0.09,2017AJ....154..180I,pol,V,1,68,30,value_err = dP; not dPr; Standard Johnson-Cousins,
1566,Icarus,1949 MA,Icarus,2015-06-17,11:51:30,,86.6,5.43,0.07,2017AJ....154..180I,pol,RC,1,76,30,value_err = dP; not dPr; Standard Johnson-Cousins,
1566,Icarus,1949 MA,Icarus,2015-06-19,11:16:30,,64,4.02,0.16,2017AJ....154..180I,pol,V,1,12,30,value_err = dP; not dPr; Standard Johnson-Cousins,
1566,Icarus,1949 MA,Icarus,2015-06-19,11:07:00,,64,3.46,0.2,2017AJ....154..180I,pol,RC,1,16,30,value_err = dP; not dPr; Standard Johnson-Cousins,
1566,Icarus,1949 MA,Icarus,2015-06-20,11:25:30,,57.2,3.13,0.16,2017AJ....154..180I,pol,V,1,12,30,value_err = dP; not dPr; Standard Johnson-Cousins,
1566,Icarus,1949 MA,Icarus,2015-06-20,11:17:00,,57.2,2.69,0.13,2017AJ....154..180I,pol,RC,1,16,30,value_err = dP; not dPr; Standard Johnson-Cousins,
35945,,1999 KU2,1999 KU2,2015-06-11,15:46:57,,49.804,17.13,0.39,2018A&A...611A..31K,pol,RC,0,1,60,,
35945,,1999 KU2,1999 KU2,2015-06-12,16:42:35,,50.721,18.66,0.48,2018A&A...611A..31K,pol,RC,0,1,60,,
35945,,1999 KU2,1999 KU2,2015-06-12,16:47:10,,50.724,18.48,0.55,2018A&A...611A..31K,pol,RC,0,1,60,,
35945,,1999 KU2,1999 KU2,2015-06-12,16:51:41,,50.727,18.79,0.87,2018A&A...611A..31K,pol,RC,0,1,60,,
35945,,1999 KU2,1999 KU2,2015-07-16,16:27:10,,81.04,44.6,1.12,2018A&A...611A..31K,pol,RC,0,1,90,,
35945,,1999 KU2,1999 KU2,2015-07-16,16:33:55,,81.041,44.67,1.07,2018A&A...611A..31K,pol,RC,0,1,90,,
35945,,1999 KU2,1999 KU2,2015-07-16,16:40:30,,81.042,44.37,0.9,2018A&A...611A..31K,pol,RC,0,1,90,,
35945,,1999 KU2,1999 KU2,2015-07-16,16:47:05,,81.044,44.43,0.9,2018A&A...611A..31K,pol,RC,0,1,90,,
35945,,1999 KU2,1999 KU2,2015-07-16,16:53:45,,81.046,44.63,1.09,2018A&A...611A..31K,pol,V,0,1,90,,
35945,,1999 KU2,1999 KU2,2015-07-16,17:00:21,,81.047,44.66,1.06,2018A&A...611A..31K,pol,V,0,1,90,,
35945,,1999 KU2,1999 KU2,2015-07-16,17:00:12,,81.049,42.05,1.14,2018A&A...611A..31K,pol,V,0,1,90,,
35945,,1999 KU2,1999 KU2,2015-07-16,17:06:56,,81.05,44.41,1.01,2018A&A...611A..31K,pol,RC,0,1,90,,
35945,,1999 KU2,1999 KU2,2015-07-16,17:20:47,,81.052,42.62,1.24,2018A&A...611A..31K,pol,RC,0,1,90,,
35945,,1999 KU2,1999 KU2,2015-07-16,17:27:21,,81.053,44.71,1.6,2018A&A...611A..31K,pol,RC,0,1,90,,
4179,Toutatis,1989 AC,Toutatis,1992-12-10,18:28:48,,93.8,6.58,0.5,1997Icar..127..452M,pol,0.65,1,466,,value_err = rms of P; not CLT; not dPr,
4179,Toutatis,1989 AC,Toutatis,1992-12-11,18:14:24,,82.9,6.3,0.6,1997Icar..127..452M,pol,0.65,1,354,,value_err = rms of P; not CLT; not dPr,
4179,Toutatis,1989 AC,Toutatis,1992-12-12,19:12:00,,74,5.4,1,1997Icar..127..452M,pol,0.65,1,264,,value_err = rms of P; not CLT; not dPr,
4179,Toutatis,1989 AC,Toutatis,1992-12-13,18:00:00,,67.3,4.5,0.3,1997Icar..127..452M,pol,0.65,1,655,,value_err = rms of P; not CLT; not dPr,
4179,Toutatis,1989 AC,Toutatis,1992-12-15,19:33:36,,56.6,3,0.2,1997Icar..127..452M,pol,0.65,1,392,,value_err = rms of P; not CLT; not dPr,
4179,Toutatis,1989 AC,Toutatis,1992-12-16,19:48:00,,52.6,3,0.2,1997Icar..127..452M,pol,0.65,1,378,,value_err = rms of P; not CLT; not dPr,
4179,Toutatis,1989 AC,Toutatis,1992-12-17,01:26:24,,51.4,3.17,0.16,1995Icar..113..200L,pol,R,1,8,,value_err = dP; not dPr,
4179,Toutatis,1989 AC,Toutatis,1992-12-17,19:40:48,,49,2.7,0.3,1997Icar..127..452M,pol,0.65,1,498,,value_err = rms of P; not CLT; not dPr,
4179,Toutatis,1989 AC,Toutatis,1992-12-18,19:40:48,,46,2.3,0.2,1997Icar..127..452M,pol,0.65,1,401,,value_err = rms of P; not CLT; not dPr,
4179,Toutatis,1989 AC,Toutatis,1992-12-20,02:38:24,,42.4,2.19,0.12,1995Icar..113..200L,pol,R,1,26,,value_err = dP; not dPr,
4179,Toutatis,1989 AC,Toutatis,1992-12-22,19:40:48,,36,1.2,0.3,1997Icar..127..452M,pol,0.65,1,286,,value_err = rms of P; not CLT; not dPr,
4179,Toutatis,1989 AC,Toutatis,1992-12-23,19:55:12,,34,1.3,0.4,1997Icar..127..452M,pol,0.65,1,267,,value_err = rms of P; not CLT; not dPr,
4179,Toutatis,1989 AC,Toutatis,1992-12-24,01:55:12,,33.4,1.07,0.09,1995Icar..113..200L,pol,R,1,41,,value_err = dP; not dPr,
4179,Toutatis,1989 AC,Toutatis,1992-12-24,17:24:00,,32.2,0.9,0.3,1997Icar..127..452M,pol,0.65,1,244,,value_err = rms of P; not CLT; not dPr,
4179,Toutatis,1989 AC,Toutatis,1992-12-25,16:04:48,,30.4,1,0.2,1997Icar..127..452M,pol,0.65,1,615,,value_err = rms of P; not CLT; not dPr,
4179,Toutatis,1989 AC,Toutatis,1992-12-26,15:28:48,,28.6,1,0.3,1997Icar..127..452M,pol,0.65,1,406,,value_err = rms of P; not CLT; not dPr,
4179,Toutatis,1989 AC,Toutatis,1992-12-27,15:28:48,,26.9,1.1,0.3,1997Icar..127..452M,pol,0.65,1,434,,value_err = rms of P; not CLT; not dPr,
4179,Toutatis,1989 AC,Toutatis,1992-12-29,17:31:12,,23.4,0.5,0.2,1997Icar..127..452M,pol,0.65,1,933,,value_err = rms of P; not CLT; not dPr,
4179,Toutatis,1989 AC,Toutatis,1992-12-30,17:02:24,,22,0.4,0.3,1997Icar..127..452M,pol,0.65,1,402,,value_err = rms of P; not CLT; not dPr,
4179,Toutatis,1989 AC,Toutatis,1992-12-31,15:21:36,,20.6,-0.3,0.3,1997Icar..127..452M,pol,0.65,1,598,,value_err = rms of P; not CLT; not dPr,
4179,Toutatis,1989 AC,Toutatis,1993-01-01,14:38:24,,19.2,-0.3,0.3,1997Icar..127..452M,pol,0.65,1,644,,value_err = rms of P; not CLT; not dPr,
4179,Toutatis,1989 AC,Toutatis,1993-01-02,00:43:12,,18.6,0.24,0.15,1995Icar..113..200L,pol,R,1,19,,value_err = dP; not dPr,
4179,Toutatis,1989 AC,Toutatis,1993-01-02,16:40:48,,17.6,0.2,0.4,1997Icar..127..452M,pol,0.65,1,482,,value_err = rms of P; not CLT; not dPr,
4179,Toutatis,1989 AC,Toutatis,1993-01-03,01:26:24,,17.2,-0.15,0.13,1995Icar..113..200L,pol,R,1,40,,value_err = dP; not dPr,
4179,Toutatis,1989 AC,Toutatis,1993-01-04,01:40:48,,15.8,-0.46,0.17,1995Icar..113..200L,pol,R,1,36,,value_err = dP; not dPr,
4179,Toutatis,1989 AC,Toutatis,1993-01-05,18:57:36,,13.5,-1.2,0.5,1997Icar..127..452M,pol,0.65,1,332,,value_err = rms of P; not CLT; not dPr,
4179,Toutatis,1989 AC,Toutatis,1996-12-02,19:55:12,,111,5.46,0.87,1997PASJ...49L..31I,pol,0.65,1,153,,P converted to Pr; value_err = rms of P; not CLT; not dPr,
4179,Toutatis,1989 AC,Toutatis,1996-12-03,18:57:36,,102.9,6.23,0.36,1997PASJ...49L..31I,pol,0.65,1,774,,P converted to Pr; value_err = rms of P; not CLT; not dPr,
4179,Toutatis,1989 AC,Toutatis,1996-12-07,18:00:00,,78.5,5.25,0.21,1997PASJ...49L..31I,pol,0.65,1,1069,,P converted to Pr; value_err = rms of P; not CLT; not dPr,
4179,Toutatis,1989 AC,Toutatis,1996-12-08,17:02:24,,74.2,4.94,0.14,1997PASJ...49L..31I,pol,0.65,1,1482,,P converted to Pr; value_err = rms of P; not CLT; not dPr,
101955,Bennu,1999 RQ36,Bennu,2018-02-19,08:37:00,,57.12,21.05,0.56,2018MNRAS.481L..49C,pol,R_FORS2,1,,,value=P_Q; P_U is ignored,
101955,Bennu,1999 RQ36,Bennu,2018-02-20,08:09:00,,56.9,20.78,0.48,2018MNRAS.481L..49C,pol,R_FORS2,1,,,value=P_Q; P_U is ignored,
101955,Bennu,1999 RQ36,Bennu,2018-03-18,06:39:00,,49.56,15.51,0.33,2018MNRAS.481L..49C,pol,R_FORS2,1,,,value=P_Q; P_U is ignored,
101955,Bennu,1999 RQ36,Bennu,2018-03-21,06:52:00,,48.43,15.34,0.45,2018MNRAS.481L..49C,pol,R_FORS2,1,,,value=P_Q; P_U is ignored,
101955,Bennu,1999 RQ36,Bennu,2018-05-12,03:31:00,,15.96,-0.52,0.12,2018MNRAS.481L..49C,pol,R_FORS2,1,,,value=P_Q; P_U is ignored,
101955,Bennu,1999 RQ36,Bennu,2018-06-11,01:58:00,,27.89,3.95,0.16,2018MNRAS.481L..49C,pol,R_FORS2,1,,,value=P_Q; P_U is ignored,
101955,Bennu,1999 RQ36,Bennu,2018-06-16,00:37:00,,31.24,5.19,0.14,2018MNRAS.481L..49C,pol,R_FORS2,1,,,value=P_Q; P_U is ignored,
2100,Ra-Shalom,1978 RA,Ra-Shalom,1997-08-03,00:12:58,,59.7,10.7,0.2,1999Icar..140..464K,pol,0.68,1,,1800,value_err = rms of P; not CLT; not dPr,
162173,Ryugu,1999 JU3,Ryugu,2020-09-27,00:00:00,,28.27,3.59,0.68,KurodaD2021arXiv,pol,RC,1,12,120,HONIR,
162174,Ryugu,2000 JU3,Ryugu,2020-10-09,00:00:00,,31.4,6.25,1.29,KurodaD2021arXiv,pol,RC,1,5,120,MSI; 60s*1 + 120s*4,
162175,Ryugu,2001 JU3,Ryugu,2020-10-10,00:00:00,,31.89,4.17,0.78,KurodaD2021arXiv,pol,RC,1,3,120,MSI,
162176,Ryugu,2002 JU3,Ryugu,2020-10-13,00:00:00,,33.57,7.12,0.33,KurodaD2021arXiv,pol,V,1,6,300,WFGS2,
162177,Ryugu,2003 JU3,Ryugu,2020-10-18,00:00:00,,36.79,8.48,0.31,KurodaD2021arXiv,pol,RC,1,12,120,MSI,
162178,Ryugu,2004 JU3,Ryugu,2020-10-19,00:00:00,,37.61,10.29,0.75,KurodaD2021arXiv,pol,RC,1,2,120,HONIR,
162179,Ryugu,2005 JU3,Ryugu,2020-11-06,00:00:00,,53.48,22.33,6.98,KurodaD2021arXiv,pol,RC,1,2,90,MSI; 60s*1 + 90s*1,
162180,Ryugu,2006 JU3,Ryugu,2020-11-09,00:00:00,,56.43,22.79,0.52,KurodaD2021arXiv,pol,RC,1,12,120,HONIR,
162181,Ryugu,2007 JU3,Ryugu,2020-11-11,00:00:00,,58.33,23.03,1.79,KurodaD2021arXiv,pol,RC,1,3,120,MSI,
162182,Ryugu,2008 JU3,Ryugu,2020-11-15,00:00:00,,62.62,28.11,0.16,KurodaD2021arXiv,pol,RC,1,6,300,WFGS2 180s*2 + 300s*4,
162183,Ryugu,2009 JU3,Ryugu,2020-11-30,00:00:00,,78.5,44.37,1.16,KurodaD2021arXiv,pol,RC,1,10,120,TRIPOL; 60s*4 + 120*6,
162184,Ryugu,2010 JU3,Ryugu,2020-12-02,00:00:00,,80.71,45.58,1.29,KurodaD2021arXiv,pol,RC,1,22,90,TRIPOL,
162185,Ryugu,2011 JU3,Ryugu,2020-12-04,00:00:00,,82.94,45.64,2.41,KurodaD2021arXiv,pol,RC,1,5,90,TRIPOL,
162186,Ryugu,2012 JU3,Ryugu,2020-12-05,00:00:00,,84.09,47.41,0.62,KurodaD2021arXiv,pol,RC,1,13,120,HONIR,
162187,Ryugu,2013 JU3,Ryugu,2020-12-05,00:00:00,,84.18,47.24,0.82,KurodaD2021arXiv,pol,RC,1,3,180,WFGS2,
162188,Ryugu,2014 JU3,Ryugu,2020-12-06,00:00:00,,85.17,48.51,1.07,KurodaD2021arXiv,pol,RC,1,11,90,TRIPOL,
162189,Ryugu,2015 JU3,Ryugu,2020-12-08,00:00:00,,87.49,49,1.19,KurodaD2021arXiv,pol,RC,1,22,90,TRIPOL,
162190,Ryugu,2016 JU3,Ryugu,2020-12-09,00:00:00,,88.62,50.81,1.06,KurodaD2021arXiv,pol,RC,1,24,90,TRIPOL,
162191,Ryugu,2017 JU3,Ryugu,2020-12-10,00:00:00,,89.68,50.62,2.54,KurodaD2021arXiv,pol,RC,1,4,90,TRIPOL,
162192,Ryugu,2018 JU3,Ryugu,2020-12-13,00:00:00,,93.1,53.31,0.62,KurodaD2021arXiv,pol,RC,1,6,180,WFGS2,
162193,Ryugu,2019 JU3,Ryugu,2020-12-13,00:00:00,,93.13,52.44,1.46,KurodaD2021arXiv,pol,RC,1,12,120,HONIR,
162194,Ryugu,2020 JU3,Ryugu,2020-12-15,00:00:00,,95.29,51.92,1.73,KurodaD2021arXiv,pol,RC,1,9,120,HONIR,
162195,Ryugu,2021 JU3,Ryugu,2020-12-16,00:00:00,,96.4,53.71,2.07,KurodaD2021arXiv,pol,RC,1,3,120,HONIR,
162196,Ryugu,2022 JU3,Ryugu,2020-12-17,00:00:00,,97.44,52.73,1.14,KurodaD2021arXiv,pol,RC,1,11,120,HONIR,
162197,Ryugu,2023 JU3,Ryugu,2020-12-19,00:00:00,,99.47,53.17,2.55,KurodaD2021arXiv,pol,RC,1,5,120,HONIR,
162198,Ryugu,2024 JU3,Ryugu,2020-12-25,00:00:00,,104.38,55.11,8.26,KurodaD2021arXiv,pol,RC,1,2,120,HONIR,
